122,44,44,44,80,44,44,44,44,44,44,44,44,44,44,44,44,44,44,122,122
122,44,44,44,44,44,44,44,44,44,22,44,44,44,44,44,44,44,44,164,102
165,80,80,80,80,80,44,44,44,44,44,44,44,44,44,22,44,44,44,44,44
80,80,80,80,80,80,80,80,44,44,44,44,44,23,44,44,44,44,44,44,44
80,80,80,80,80,80,80,80,80,80,44,44,80,44,44,44,44,44,44,44,44
44,44,44,80,80,80,80,80,80,80,80,2,80,44,44,44,22,80,80,44,44
44,44,44,44,44,44,44,44,44,80,44,44,80,80,80,44,44,44,44,80,44
44,44,44,201,44,44,44,44,44,44,44,44,44,44,44,44,44,44,80,44,44
44,80,44,44,44,80,44,80,80,44,44,80,80,80,44,44,44,44,80,44,122
44,80,80,44,44,44,80,44,44,44,80,80,80,80,80,44,44,44,61,122,122
84,85,86,87,84,86,84,89,84,84,85,86,87,84,85,86,87,122,122,122,102
106,104,122,122,122,122,122,122,122,122,122,122,105,105,122,122,122,122,102,102,102
122,122,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102
