44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,23,44,44,44,23,44,44,44,44,2,44,44,44,0,1,44
44,44,44,44,44,44,44,44,44,44,44,44,44,22,44,44,44,44,20,21,44
44,44,44,44,44,44,44,44,44,44,2,44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
60,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
60,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
60,60,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
60,60,60,60,60,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
82,82,82,82,83,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
122,122,122,122,123,83,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
122,122,122,122,122,103,64,64,81,82,82,82,82,82,82,82,82,82,82,82,82
