19,19,79,19,19,19,19,19,19,19,19,19,19,79,19,19,19,19,19,19,19
19,19,79,19,19,19,19,19,19,19,19,19,79,19,19,19,19,18,19,19,19
19,19,79,19,19,16,19,19,19,19,19,19,79,19,19,19,19,38,39,19,19
19,19,79,79,16,36,16,79,79,79,79,79,79,19,19,19,19,19,19,19,19
19,19,19,79,79,79,79,79,19,19,19,19,79,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,79,79,19,79,79,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,79,79,79,79,79,79,79,19,79,79,79,19,79,79,19,19,19
19,19,19,79,79,19,19,19,19,19,79,19,19,19,19,19,79,79,19,19,19
77,77,77,77,76,77,77,77,77,76,77,77,77,77,77,76,77,77,77,76,77
19,19,97,19,96,19,19,97,19,96,97,19,19,19,97,96,19,97,19,96,19
19,19,97,19,96,19,19,97,19,96,97,19,19,19,97,96,19,97,19,96,19
19,19,97,19,96,19,19,97,19,96,97,19,19,19,97,96,19,97,19,96,19
