19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,38,39,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,16,16,16,19,19,19,19,19
19,19,19,19,19,19,57,58,57,58,57,58,16,36,36,36,16,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,36,19,19,19,36,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,78,19,19,19,78,19,78,19,19,19,19
77,77,77,77,76,77,77,77,77,76,77,77,77,77,77,76,77,77,77,76,77
19,19,97,19,96,19,19,97,19,96,97,19,19,19,97,96,19,97,19,96,19
19,19,97,19,96,19,19,97,19,96,97,19,19,19,97,96,19,97,19,96,19
19,19,97,19,96,19,19,97,19,96,97,19,19,19,97,96,19,97,19,96,19
