44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,108,19,19,19,19,19
44,44,44,44,44,44,44,44,44,2,44,44,44,44,23,108,19,19,18,19,19
44,44,44,44,44,44,44,44,44,44,44,22,44,44,44,108,19,19,38,39,19
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,108,19,19,19,19,19
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,108,19,19,19,19,19
41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,108,19,19,19,19,19
60,41,64,64,64,44,44,7,7,44,44,7,7,7,44,128,19,19,19,19,19
40,60,89,85,86,84,85,86,84,85,86,84,85,86,84,60,19,19,19,19,19
60,40,60,106,106,106,104,106,106,106,106,106,106,106,106,60,19,19,19,19,19
60,40,60,105,106,106,106,106,106,106,106,106,106,106,104,60,77,77,76,77,77
40,40,40,60,106,104,106,106,106,106,104,106,106,106,106,60,19,19,96,19,19
60,40,40,60,105,105,105,105,105,105,105,105,105,105,105,60,19,19,96,19,19
60,40,40,60,60,60,60,40,60,60,40,40,60,60,60,60,40,40,96,19,19
