60,60,40,40,40,40,40,40,40,40,40,44,40,60,60,40,60,60,60,40,44
60,44,44,44,44,44,44,44,44,44,60,40,40,40,40,60,40,40,40,44,44
60,60,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,23,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,22,44,203,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2,44,44,60
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,40
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,40
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,40
41,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,60
44,60,60,60,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,40,40
60,40,60,44,40,60,40,40,44,44,44,44,40,44,40,44,40,44,40,40,40
40,60,40,40,40,44,60,60,40,40,60,60,40,40,60,60,60,60,40,40,60
