44,44,44,44,44,23,44,44,44,44,44,44,44,44,44,23,44,44,44,44,44
44,0,1,44,44,44,44,44,44,44,44,22,44,44,44,44,44,44,44,2,44
44,20,21,44,44,44,4,5,6,44,44,44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,44,24,25,26,4,5,6,44,44,44,22,44,44,44,44,44
44,44,44,4,5,6,44,44,44,24,25,26,44,44,44,44,44,44,44,44,44
44,44,44,24,25,26,44,44,44,44,44,44,44,44,44,44,44,44,60,44,40
44,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,40
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,40,44,44,44,40
44,44,44,40,44,44,44,44,44,40,60,40,40,44,44,44,44,44,44,44,40
44,44,40,40,41,44,44,44,44,44,44,44,44,44,40,44,44,44,44,44,40
44,44,81,82,83,64,81,83,84,85,86,87,84,85,81,82,83,44,44,44,40
82,82,121,102,103,80,101,103,104,106,104,106,106,104,101,102,103,44,44,44,40
102,102,102,102,103,80,101,103,105,105,105,105,105,105,101,122,103,40,40,40,40
